time[sec],yaw,pitch,roll,x,y,z,acc_x,acc_y,acc_z,omega_x,omega_y,omega_z
43.7,0.0,0.0,0.0,476.3190492059467,0.0,0.0,0.496816785176316,0.0,0.0,0.0,0.0,0.0
43.705,0.0,0.0,0.0,476.9308795984948,0.0,0.0,0.5247837800243002,0.0,0.0,0.0,0.0,0.0
43.71,0.0,0.0,0.0,476.46878262663057,0.0,0.0,0.49197805943456063,0.0,0.0,0.0,0.0,0.0
43.715,0.0,0.0,0.0,477.09347662566074,0.0,0.0,0.48606129113374635,0.0,0.0,0.0,0.0,0.0
43.72,0.0,0.0,0.0,477.64787280254876,0.0,0.0,0.4910431228302687,0.0,0.0,0.0,0.0,0.0
43.725,0.0,0.0,0.0,476.91356717226154,0.0,0.0,0.5038780802773984,0.0,0.0,0.0,0.0,0.0
43.730000000000004,0.0,0.0,0.0,476.9253420932004,0.0,0.0,0.4991526181672362,0.0,0.0,0.0,0.0,0.0
43.735,0.0,0.0,0.0,477.84209087067256,0.0,0.0,0.5109514524643632,0.0,0.0,0.0,0.0,0.0
43.74,0.0,0.0,0.0,478.35849657563296,0.0,0.0,0.5009105889418073,0.0,0.0,0.0,0.0,0.0
43.745,0.0,0.0,0.0,477.1069739874493,0.0,0.0,0.49627164784842165,0.0,0.0,0.0,0.0,0.0
43.75,0.0,0.0,0.0,476.73987396552053,0.0,0.0,0.5059169977563296,0.0,0.0,0.0,0.0,0.0
43.755,0.0,0.0,0.0,477.75114552274704,0.0,0.0,0.49361160658139386,0.0,0.0,0.0,0.0,0.0
43.76,0.0,0.0,0.0,478.71600646553213,0.0,0.0,0.4946213510571688,0.0,0.0,0.0,0.0,0.0
43.765,0.0,0.0,0.0,479.0916488177738,0.0,0.0,0.49995462988952377,0.0,0.0,0.0,0.0,0.0
43.77,0.0,0.0,0.0,478.91910662177366,0.0,0.0,0.4976958767286574,0.0,0.0,0.0,0.0,0.0
43.775,0.0,0.0,0.0,477.9356074212798,0.0,0.0,0.48599911411769253,0.0,0.0,0.0,0.0,0.0
43.78,0.0,0.0,0.0,478.1374123066719,0.0,0.0,0.5088879243547744,0.0,0.0,0.0,0.0,0.0
43.785000000000004,0.0,0.0,0.0,478.96338016190464,0.0,0.0,0.5019929987907247,0.0,0.0,0.0,0.0,0.0
43.79,0.0,0.0,0.0,479.55219294518776,0.0,0.0,0.5220865677917809,0.0,0.0,0.0,0.0,0.0
43.795,0.0,0.0,0.0,478.7762469021498,0.0,0.0,0.5034019085026589,0.0,0.0,0.0,0.0,0.0
43.800000000000004,0.0,0.0,0.0,478.6721208521309,0.0,0.0,0.5059320641660362,0.0,0.0,0.0,0.0,0.0
43.805,0.0,0.0,0.0,475.4364113013584,0.0,0.0,0.48524989221436793,0.0,0.0,0.0,0.0,0.0
43.81,0.0,0.0,0.0,476.1815396144784,0.0,0.0,0.49297604052064464,0.0,0.0,0.0,0.0,0.0
43.815,0.0,0.0,0.0,477.30216507451865,0.0,0.0,0.5094541280266789,0.0,0.0,0.0,0.0,0.0
43.82,0.0,0.0,0.0,479.2685993787243,0.0,0.0,0.50544165123991,0.0,0.0,0.0,0.0,0.0
43.825,0.0,0.0,0.0,480.55133951231505,0.0,0.0,0.4951062600822039,0.0,0.0,0.0,0.0,0.0
43.83,0.0,0.0,0.0,478.0209198825847,0.0,0.0,0.5012570038381544,0.0,0.0,0.0,0.0,0.0
43.835,0.0,0.0,0.0,480.2176575578544,0.0,0.0,0.5053625681323044,0.0,0.0,0.0,0.0,0.0
43.84,0.0,0.0,0.0,480.3445598719056,0.0,0.0,0.49540893680587583,0.0,0.0,0.0,0.0,0.0
43.845,0.0,0.0,0.0,480.1402260767803,0.0,0.0,0.4892204687332232,0.0,0.0,0.0,0.0,0.0
43.85,0.0,0.0,0.0,478.7752813500413,0.0,0.0,0.5011536639158582,0.0,0.0,0.0,0.0,0.0
43.855000000000004,0.0,0.0,0.0,480.2034404485921,0.0,0.0,0.5085520925720699,0.0,0.0,0.0,0.0,0.0
43.86,0.0,0.0,0.0,479.41971535152254,0.0,0.0,0.5121243009001304,0.0,0.0,0.0,0.0,0.0
43.865,0.0,0.0,0.0,480.4829055832188,0.0,0.0,0.5060524969250962,0.0,0.0,0.0,0.0,0.0
43.87,0.0,0.0,0.0,480.77012362095724,0.0,0.0,0.4999274841305757,0.0,0.0,0.0,0.0,0.0
43.875,0.0,0.0,0.0,480.99570917287906,0.0,0.0,0.50726265751934,0.0,0.0,0.0,0.0,0.0
43.88,0.0,0.0,0.0,480.69344347655243,0.0,0.0,0.49320277804878293,0.0,0.0,0.0,0.0,0.0
43.885,0.0,0.0,0.0,479.602227123264,0.0,0.0,0.5003914772351128,0.0,0.0,0.0,0.0,0.0
43.89,0.0,0.0,0.0,480.47254534924383,0.0,0.0,0.494921465980908,0.0,0.0,0.0,0.0,0.0
43.895,0.0,0.0,0.0,481.357063723043,0.0,0.0,0.5042483710346751,0.0,0.0,0.0,0.0,0.0
43.9,0.0,0.0,0.0,480.57360686479655,0.0,0.0,0.5192401589003395,0.0,0.0,0.0,0.0,0.0
43.905,0.0,0.0,0.0,480.983847887301,0.0,0.0,0.5005809673788567,0.0,0.0,0.0,0.0,0.0
43.910000000000004,0.0,0.0,0.0,481.81181385967074,0.0,0.0,0.48957164469648967,0.0,0.0,0.0,0.0,0.0
43.915,0.0,0.0,0.0,481.2668929663779,0.0,0.0,0.48992324227733874,0.0,0.0,0.0,0.0,0.0
43.92,0.0,0.0,0.0,482.2883704796248,0.0,0.0,0.5078609278117854,0.0,0.0,0.0,0.0,0.0
43.925000000000004,0.0,0.0,0.0,482.5325672225334,0.0,0.0,0.5018799780466561,0.0,0.0,0.0,0.0,0.0
43.93,0.0,0.0,0.0,482.5224551544462,0.0,0.0,0.4935853371042561,0.0,0.0,0.0,0.0,0.0
43.935,0.0,0.0,0.0,482.7031767375164,0.0,0.0,0.49611581945720484,0.0,0.0,0.0,0.0,0.0
43.94,0.0,0.0,0.0,482.114962964424,0.0,0.0,0.5020265649631217,0.0,0.0,0.0,0.0,0.0
43.945,0.0,0.0,0.0,482.25829354740114,0.0,0.0,0.49157796372455215,0.0,0.0,0.0,0.0,0.0
43.95,0.0,0.0,0.0,481.6713029373797,0.0,0.0,0.48727595051781225,0.0,0.0,0.0,0.0,0.0
43.955,0.0,0.0,0.0,481.8505220350179,0.0,0.0,0.4926041885111722,0.0,0.0,0.0,0.0,0.0
43.96,0.0,0.0,0.0,482.46807620637577,0.0,0.0,0.49772103462077194,0.0,0.0,0.0,0.0,0.0
43.965,0.0,0.0,0.0,482.8814608878409,0.0,0.0,0.5067145277311154,0.0,0.0,0.0,0.0,0.0
43.97,0.0,0.0,0.0,483.0333169519584,0.0,0.0,0.5122518944741364,0.0,0.0,0.0,0.0,0.0
43.975,0.0,0.0,0.0,482.4672141911561,0.0,0.0,0.49626156250125714,0.0,0.0,0.0,0.0,0.0
43.980000000000004,0.0,0.0,0.0,483.1089561254719,0.0,0.0,0.4989607778364064,0.0,0.0,0.0,0.0,0.0
43.985,0.0,0.0,0.0,483.7069698193972,0.0,0.0,0.505578362694334,0.0,0.0,0.0,0.0,0.0
43.99,0.0,0.0,0.0,483.5196241983772,0.0,0.0,0.5054592752742225,0.0,0.0,0.0,0.0,0.0
43.995,0.0,0.0,0.0,483.22623096174954,0.0,0.0,0.5084264727120716,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,483.0654600198133,0.0,0.0,0.5098256832727436,0.0,0.0,0.0,0.0,0.0
44.005,0.0,0.0,0.0,483.7978969007653,0.0,0.0,0.5003416635101718,0.0,0.0,0.0,0.0,0.0
44.01,0.0,0.0,0.0,481.19451751643106,0.0,0.0,0.4985067576919779,0.0,0.0,0.0,0.0,0.0
44.015,0.0,0.0,0.0,483.2010977723924,0.0,0.0,0.4875292462836427,0.0,0.0,0.0,0.0,0.0
44.02,0.0,0.0,0.0,483.10657914470875,0.0,0.0,0.5036931860673789,0.0,0.0,0.0,0.0,0.0
44.025,0.0,0.0,0.0,483.9199144758219,0.0,0.0,0.5143581315073636,0.0,0.0,0.0,0.0,0.0
44.03,0.0,0.0,0.0,484.2615298474343,0.0,0.0,0.5106922163000803,0.0,0.0,0.0,0.0,0.0
44.035000000000004,0.0,0.0,0.0,482.563621446848,0.0,0.0,0.5035025806005091,0.0,0.0,0.0,0.0,0.0
44.04,0.0,0.0,0.0,484.6201318166703,0.0,0.0,0.4970934835056423,0.0,0.0,0.0,0.0,0.0
44.045,0.0,0.0,0.0,483.81610534435254,0.0,0.0,0.4887686043232457,0.0,0.0,0.0,0.0,0.0
44.050000000000004,0.0,0.0,0.0,484.4875786046207,0.0,0.0,0.5140982239869847,0.0,0.0,0.0,0.0,0.0
44.055,0.0,0.0,0.0,484.88989430289195,0.0,0.0,0.5065428190567777,0.0,0.0,0.0,0.0,0.0
44.06,0.0,0.0,0.0,483.6021910712031,0.0,0.0,0.49566082371001596,0.0,0.0,0.0,0.0,0.0
44.065,0.0,0.0,0.0,483.32426681776167,0.0,0.0,0.49980899473050977,0.0,0.0,0.0,0.0,0.0
44.07,0.0,0.0,0.0,484.6274438673987,0.0,0.0,0.5046633008725302,0.0,0.0,0.0,0.0,0.0
44.075,0.0,0.0,0.0,484.60927175316715,0.0,0.0,0.5053083939179791,0.0,0.0,0.0,0.0,0.0
44.08,0.0,0.0,0.0,485.32281200048345,0.0,0.0,0.5015758924624479,0.0,0.0,0.0,0.0,0.0
44.085,0.0,0.0,0.0,484.1725843799973,0.0,0.0,0.5028369125741691,0.0,0.0,0.0,0.0,0.0
44.09,0.0,0.0,0.0,485.87375896413033,0.0,0.0,0.5146839165623655,0.0,0.0,0.0,0.0,0.0
44.095,0.0,0.0,0.0,485.5122010474183,0.0,0.0,0.505585950477896,0.0,0.0,0.0,0.0,0.0
44.1,0.0,0.0,0.0,484.38415003387087,0.0,0.0,0.5066771446442113,0.0,0.0,0.0,0.0,0.0
44.105000000000004,0.0,0.0,0.0,486.0947196552488,0.0,0.0,0.5179591160150219,0.0,0.0,0.0,0.0,0.0
44.11,0.0,0.0,0.0,485.725209718813,0.0,0.0,0.5063300471492498,0.0,0.0,0.0,0.0,0.0
44.115,0.0,0.0,0.0,486.51648335503586,0.0,0.0,0.5050625991823967,0.0,0.0,0.0,0.0,0.0
44.12,0.0,0.0,0.0,485.23109223731285,0.0,0.0,0.500628499651997,0.0,0.0,0.0,0.0,0.0
44.125,0.0,0.0,0.0,485.4517777236331,0.0,0.0,0.4896007406211271,0.0,0.0,0.0,0.0,0.0
44.13,0.0,0.0,0.0,485.7550840990834,0.0,0.0,0.4871066937047987,0.0,0.0,0.0,0.0,0.0
44.135,0.0,0.0,0.0,486.4873991474671,0.0,0.0,0.4846102684229528,0.0,0.0,0.0,0.0,0.0
44.14,0.0,0.0,0.0,486.3734787995959,0.0,0.0,0.492353454072108,0.0,0.0,0.0,0.0,0.0
44.145,0.0,0.0,0.0,487.0119848232856,0.0,0.0,0.5077231826298522,0.0,0.0,0.0,0.0,0.0
44.15,0.0,0.0,0.0,486.5399402875821,0.0,0.0,0.4843134251548852,0.0,0.0,0.0,0.0,0.0
44.155,0.0,0.0,0.0,485.91696121863,0.0,0.0,0.502910895108974,0.0,0.0,0.0,0.0,0.0
44.160000000000004,0.0,0.0,0.0,487.7249092800848,0.0,0.0,0.5178263351916349,0.0,0.0,0.0,0.0,0.0
44.165,0.0,0.0,0.0,487.0959244663288,0.0,0.0,0.4990564709890861,0.0,0.0,0.0,0.0,0.0
44.17,0.0,0.0,0.0,486.1981580186657,0.0,0.0,0.5029039441550689,0.0,0.0,0.0,0.0,0.0
44.175000000000004,0.0,0.0,0.0,487.6880309902647,0.0,0.0,0.5068295669411467,0.0,0.0,0.0,0.0,0.0
44.18,0.0,0.0,0.0,487.3758207173546,0.0,0.0,0.5117880486834903,0.0,0.0,0.0,0.0,0.0
44.185,0.0,0.0,0.0,486.2052687498132,0.0,0.0,0.48352493895238896,0.0,0.0,0.0,0.0,0.0
44.19,0.0,0.0,0.0,487.20565790484454,0.0,0.0,0.5071668208275446,0.0,0.0,0.0,0.0,0.0
44.195,0.0,0.0,0.0,486.6493229665067,0.0,0.0,0.5043402272577685,0.0,0.0,0.0,0.0,0.0
44.2,0.0,0.0,0.0,487.6906602902346,0.0,0.0,0.49452131899304264,0.0,0.0,0.0,0.0,0.0
44.205,0.0,0.0,0.0,488.24465723716634,0.0,0.0,0.4886454682657643,0.0,0.0,0.0,0.0,0.0
44.21,0.0,0.0,0.0,488.43944839252896,0.0,0.0,0.5155136768875823,0.0,0.0,0.0,0.0,0.0
44.215,0.0,0.0,0.0,488.2112407032353,0.0,0.0,0.4851653529743701,0.0,0.0,0.0,0.0,0.0
44.22,0.0,0.0,0.0,488.61509964536793,0.0,0.0,0.4981087286425662,0.0,0.0,0.0,0.0,0.0
44.225,0.0,0.0,0.0,486.09086411090476,0.0,0.0,0.5160014599768569,0.0,0.0,0.0,0.0,0.0
44.230000000000004,0.0,0.0,0.0,488.0872855104728,0.0,0.0,0.5187367477767663,0.0,0.0,0.0,0.0,0.0
44.235,0.0,0.0,0.0,488.2662752799304,0.0,0.0,0.4897111961094155,0.0,0.0,0.0,0.0,0.0
44.24,0.0,0.0,0.0,488.026028712052,0.0,0.0,0.4827208866299071,0.0,0.0,0.0,0.0,0.0
44.245,0.0,0.0,0.0,489.4852350425291,0.0,0.0,0.5204940169458647,0.0,0.0,0.0,0.0,0.0
44.25,0.0,0.0,0.0,489.00007510805824,0.0,0.0,0.5070560697155855,0.0,0.0,0.0,0.0,0.0
44.255,0.0,0.0,0.0,486.6305883581314,0.0,0.0,0.4986675599323435,0.0,0.0,0.0,0.0,0.0
44.26,0.0,0.0,0.0,488.6359570526591,0.0,0.0,0.49018012555155127,0.0,0.0,0.0,0.0,0.0
44.265,0.0,0.0,0.0,489.19832877995447,0.0,0.0,0.5027625058507421,0.0,0.0,0.0,0.0,0.0
44.27,0.0,0.0,0.0,490.0076396808902,0.0,0.0,0.49541636426335134,0.0,0.0,0.0,0.0,0.0
44.275,0.0,0.0,0.0,488.8914402897317,0.0,0.0,0.5147988457995406,0.0,0.0,0.0,0.0,0.0
44.28,0.0,0.0,0.0,489.39705701866484,0.0,0.0,0.5170563669300856,0.0,0.0,0.0,0.0,0.0
44.285000000000004,0.0,0.0,0.0,489.03044556174115,0.0,0.0,0.528360598343479,0.0,0.0,0.0,0.0,0.0
44.29,0.0,0.0,0.0,490.1188921644199,0.0,0.0,0.48984415616684446,0.0,0.0,0.0,0.0,0.0
44.295,0.0,0.0,0.0,490.66473983213945,0.0,0.0,0.4893847699704021,0.0,0.0,0.0,0.0,0.0
44.300000000000004,0.0,0.0,0.0,491.0883073706782,0.0,0.0,0.5087992788878661,0.0,0.0,0.0,0.0,0.0
44.305,0.0,0.0,0.0,487.97208295714967,0.0,0.0,0.5041206700832622,0.0,0.0,0.0,0.0,0.0
44.31,0.0,0.0,0.0,488.8546683169123,0.0,0.0,0.49705035086773347,0.0,0.0,0.0,0.0,0.0
44.315,0.0,0.0,0.0,491.0654037115661,0.0,0.0,0.5058986548784496,0.0,0.0,0.0,0.0,0.0
44.32,0.0,0.0,0.0,489.3695436255444,0.0,0.0,0.5127954165921124,0.0,0.0,0.0,0.0,0.0
44.325,0.0,0.0,0.0,491.3184968788557,0.0,0.0,0.4849479643209438,0.0,0.0,0.0,0.0,0.0
44.33,0.0,0.0,0.0,490.5275227368033,0.0,0.0,0.509343803459843,0.0,0.0,0.0,0.0,0.0
44.335,0.0,0.0,0.0,490.73839757531294,0.0,0.0,0.5113435835199314,0.0,0.0,0.0,0.0,0.0
44.34,0.0,0.0,0.0,491.5258788682134,0.0,0.0,0.5060023334755986,0.0,0.0,0.0,0.0,0.0
44.345,0.0,0.0,0.0,491.17834376478294,0.0,0.0,0.5002022999938633,0.0,0.0,0.0,0.0,0.0
44.35,0.0,0.0,0.0,491.65297817644563,0.0,0.0,0.5132840591144281,0.0,0.0,0.0,0.0,0.0
44.355000000000004,0.0,0.0,0.0,491.0144126495921,0.0,0.0,0.5016555215839744,0.0,0.0,0.0,0.0,0.0
44.36,0.0,0.0,0.0,491.2974555420811,0.0,0.0,0.49655412772094715,0.0,0.0,0.0,0.0,0.0
44.365,0.0,0.0,0.0,488.8403884297262,0.0,0.0,0.5211338518836635,0.0,0.0,0.0,0.0,0.0
44.37,0.0,0.0,0.0,491.43141463650426,0.0,0.0,0.4978024656398886,0.0,0.0,0.0,0.0,0.0
44.375,0.0,0.0,0.0,491.5523815147686,0.0,0.0,0.5167188624734811,0.0,0.0,0.0,0.0,0.0
44.38,0.0,0.0,0.0,490.0774846104283,0.0,0.0,0.5024541229381677,0.0,0.0,0.0,0.0,0.0
44.385,0.0,0.0,0.0,493.3349549337067,0.0,0.0,0.48360800882974486,0.0,0.0,0.0,0.0,0.0
44.39,0.0,0.0,0.0,492.39294471027057,0.0,0.0,0.5059792454374049,0.0,0.0,0.0,0.0,0.0
44.395,0.0,0.0,0.0,493.10742314855094,0.0,0.0,0.5074405483888607,0.0,0.0,0.0,0.0,0.0
44.4,0.0,0.0,0.0,490.9410452463702,0.0,0.0,0.49948797227336883,0.0,0.0,0.0,0.0,0.0
44.405,0.0,0.0,0.0,492.3540687402394,0.0,0.0,0.49832070879956614,0.0,0.0,0.0,0.0,0.0
44.410000000000004,0.0,0.0,0.0,493.090942871582,0.0,0.0,0.5017752665229206,0.0,0.0,0.0,0.0,0.0
44.415,0.0,0.0,0.0,492.4930709270678,0.0,0.0,0.4826440778467134,0.0,0.0,0.0,0.0,0.0
44.42,0.0,0.0,0.0,493.1009304695291,0.0,0.0,0.4969125895670454,0.0,0.0,0.0,0.0,0.0
44.425000000000004,0.0,0.0,0.0,492.7404182609905,0.0,0.0,0.4986059018315456,0.0,0.0,0.0,0.0,0.0
44.43,0.0,0.0,0.0,492.21518664002053,0.0,0.0,0.5030354896230109,0.0,0.0,0.0,0.0,0.0
44.435,0.0,0.0,0.0,493.6516400628808,0.0,0.0,0.4950829176267069,0.0,0.0,0.0,0.0,0.0
44.44,0.0,0.0,0.0,493.6650824544741,0.0,0.0,0.4987039851568886,0.0,0.0,0.0,0.0,0.0
44.445,0.0,0.0,0.0,493.2178269754954,0.0,0.0,0.4941964246191159,0.0,0.0,0.0,0.0,0.0
44.45,0.0,0.0,0.0,493.73395606184533,0.0,0.0,0.5029770192356792,0.0,0.0,0.0,0.0,0.0
44.455,0.0,0.0,0.0,493.5311075959532,0.0,0.0,0.4895949754081451,0.0,0.0,0.0,0.0,0.0
44.46,0.0,0.0,0.0,494.1177808175809,0.0,0.0,0.5197372721391096,0.0,0.0,0.0,0.0,0.0
44.465,0.0,0.0,0.0,494.13445572953503,0.0,0.0,0.5034532773489472,0.0,0.0,0.0,0.0,0.0
44.47,0.0,0.0,0.0,494.42452088780425,0.0,0.0,0.5160507834083264,0.0,0.0,0.0,0.0,0.0
44.475,0.0,0.0,0.0,493.79167831112113,0.0,0.0,0.49043507364814964,0.0,0.0,0.0,0.0,0.0
44.480000000000004,0.0,0.0,0.0,493.99593778357666,0.0,0.0,0.47543010742895825,0.0,0.0,0.0,0.0,0.0
44.485,0.0,0.0,0.0,494.83776426161944,0.0,0.0,0.4905098390789117,0.0,0.0,0.0,0.0,0.0
44.49,0.0,0.0,0.0,493.6439635751658,0.0,0.0,0.4930731783505417,0.0,0.0,0.0,0.0,0.0
44.495,0.0,0.0,0.0,494.34352404129044,0.0,0.0,0.5113551308552421,0.0,0.0,0.0,0.0,0.0
44.5,0.0,0.0,0.0,495.05964243606064,0.0,0.0,0.49416860774719673,0.0,0.0,0.0,0.0,0.0
44.505,0.0,0.0,0.0,494.1113552662992,0.0,0.0,0.49471094224840434,0.0,0.0,0.0,0.0,0.0
44.51,0.0,0.0,0.0,493.6211067170123,0.0,0.0,0.4953777710645083,0.0,0.0,0.0,0.0,0.0
44.515,0.0,0.0,0.0,494.79182433956504,0.0,0.0,0.5024912052181583,0.0,0.0,0.0,0.0,0.0
44.52,0.0,0.0,0.0,494.9407017130156,0.0,0.0,0.509233325325023,0.0,0.0,0.0,0.0,0.0
44.525,0.0,0.0,0.0,495.8678502137978,0.0,0.0,0.5099853224865439,0.0,0.0,0.0,0.0,0.0
44.53,0.0,0.0,0.0,496.07153180449103,0.0,0.0,0.4907314805767058,0.0,0.0,0.0,0.0,0.0
44.535000000000004,0.0,0.0,0.0,495.6799769343596,0.0,0.0,0.4818759187718078,0.0,0.0,0.0,0.0,0.0
44.54,0.0,0.0,0.0,494.80805613155377,0.0,0.0,0.4810425811589898,0.0,0.0,0.0,0.0,0.0
44.545,0.0,0.0,0.0,495.4018645348342,0.0,0.0,0.4981400457215625,0.0,0.0,0.0,0.0,0.0
44.550000000000004,0.0,0.0,0.0,494.25097058996255,0.0,0.0,0.4917140152654599,0.0,0.0,0.0,0.0,0.0
44.555,0.0,0.0,0.0,493.64425210024524,0.0,0.0,0.48251203952085375,0.0,0.0,0.0,0.0,0.0
44.56,0.0,0.0,0.0,496.74006362693376,0.0,0.0,0.4895189285088634,0.0,0.0,0.0,0.0,0.0
44.565,0.0,0.0,0.0,495.21822213738545,0.0,0.0,0.5183447742489048,0.0,0.0,0.0,0.0,0.0
44.57,0.0,0.0,0.0,495.9624006935262,0.0,0.0,0.5101478621202991,0.0,0.0,0.0,0.0,0.0
44.575,0.0,0.0,0.0,496.3795950353721,0.0,0.0,0.5010483956661284,0.0,0.0,0.0,0.0,0.0
44.58,0.0,0.0,0.0,496.0775797593095,0.0,0.0,0.5134530131429038,0.0,0.0,0.0,0.0,0.0
44.585,0.0,0.0,0.0,497.0628195431313,0.0,0.0,0.4950639081356978,0.0,0.0,0.0,0.0,0.0
44.59,0.0,0.0,0.0,497.29478257281187,0.0,0.0,0.503009032049852,0.0,0.0,0.0,0.0,0.0
44.595,0.0,0.0,0.0,496.86099896660363,0.0,0.0,0.5115102611550011,0.0,0.0,0.0,0.0,0.0
44.6,0.0,0.0,0.0,496.95783125489777,0.0,0.0,0.49292276961598713,0.0,0.0,0.0,0.0,0.0
44.605000000000004,0.0,0.0,0.0,496.5115852751494,0.0,0.0,0.5360703920385476,0.0,0.0,0.0,0.0,0.0
44.61,0.0,0.0,0.0,495.3385797791124,0.0,0.0,0.4994370819254198,0.0,0.0,0.0,0.0,0.0
44.615,0.0,0.0,0.0,496.44345777617576,0.0,0.0,0.5063509198018518,0.0,0.0,0.0,0.0,0.0
44.62,0.0,0.0,0.0,497.38641644595555,0.0,0.0,0.5051831617645351,0.0,0.0,0.0,0.0,0.0
44.625,0.0,0.0,0.0,495.79369263549563,0.0,0.0,0.5073562597829635,0.0,0.0,0.0,0.0,0.0
44.63,0.0,0.0,0.0,496.9513530882859,0.0,0.0,0.48353675554684367,0.0,0.0,0.0,0.0,0.0
44.635,0.0,0.0,0.0,495.6554166652456,0.0,0.0,0.4886370293273794,0.0,0.0,0.0,0.0,0.0
44.64,0.0,0.0,0.0,498.148544322472,0.0,0.0,0.5116794349710164,0.0,0.0,0.0,0.0,0.0
44.645,0.0,0.0,0.0,497.6573397221521,0.0,0.0,0.4911098742058974,0.0,0.0,0.0,0.0,0.0
44.65,0.0,0.0,0.0,495.2602354898377,0.0,0.0,0.5035511854388574,0.0,0.0,0.0,0.0,0.0
44.655,0.0,0.0,0.0,496.4163700350584,0.0,0.0,0.4910500741798299,0.0,0.0,0.0,0.0,0.0
44.660000000000004,0.0,0.0,0.0,496.30982998255143,0.0,0.0,0.49144495641714314,0.0,0.0,0.0,0.0,0.0
44.665,0.0,0.0,0.0,497.10194690589987,0.0,0.0,0.5038043461627362,0.0,0.0,0.0,0.0,0.0
44.67,0.0,0.0,0.0,497.99332123071014,0.0,0.0,0.48957134364599453,0.0,0.0,0.0,0.0,0.0
44.675000000000004,0.0,0.0,0.0,496.6188549316576,0.0,0.0,0.48635178145883434,0.0,0.0,0.0,0.0,0.0
44.68,0.0,0.0,0.0,498.58183948707494,0.0,0.0,0.5009099969299632,0.0,0.0,0.0,0.0,0.0
44.685,0.0,0.0,0.0,499.49610793551153,0.0,0.0,0.5127614825137103,0.0,0.0,0.0,0.0,0.0
44.69,0.0,0.0,0.0,498.4848141771388,0.0,0.0,0.5077870375616547,0.0,0.0,0.0,0.0,0.0
44.695,0.0,0.0,0.0,499.0936362361196,0.0,0.0,0.5016523018684547,0.0,0.0,0.0,0.0,0.0
44.7,0.0,0.0,0.0,499.12053323522343,0.0,0.0,0.489203181249488,0.0,0.0,0.0,0.0,0.0
44.705,0.0,0.0,0.0,498.4976592856686,0.0,0.0,0.5031459552446782,0.0,0.0,0.0,0.0,0.0
44.71,0.0,0.0,0.0,499.7402223093423,0.0,0.0,0.4896861804549553,0.0,0.0,0.0,0.0,0.0
44.715,0.0,0.0,0.0,499.69719946760574,0.0,0.0,0.48409581203377006,0.0,0.0,0.0,0.0,0.0
44.72,0.0,0.0,0.0,500.12523468213,0.0,0.0,0.5153739392793922,0.0,0.0,0.0,0.0,0.0
44.725,0.0,0.0,0.0,499.7057307875638,0.0,0.0,0.5120356847118954,0.0,0.0,0.0,0.0,0.0
44.730000000000004,0.0,0.0,0.0,499.42060390952264,0.0,0.0,0.5138506208579365,0.0,0.0,0.0,0.0,0.0
44.735,0.0,0.0,0.0,498.75723198641185,0.0,0.0,0.5129956796323667,0.0,0.0,0.0,0.0,0.0
44.74,0.0,0.0,0.0,500.27827641309153,0.0,0.0,0.480967175799774,0.0,0.0,0.0,0.0,0.0
44.745,0.0,0.0,0.0,500.4248028910021,0.0,0.0,0.5146132460692789,0.0,0.0,0.0,0.0,0.0
44.75,0.0,0.0,0.0,500.3473347823151,0.0,0.0,0.49491044809054924,0.0,0.0,0.0,0.0,0.0
44.755,0.0,0.0,0.0,499.0696096583813,0.0,0.0,0.4994050307761532,0.0,0.0,0.0,0.0,0.0
44.76,0.0,0.0,0.0,499.06897316619677,0.0,0.0,0.5032170445831498,0.0,0.0,0.0,0.0,0.0
44.765,0.0,0.0,0.0,500.34491673716246,0.0,0.0,0.49117136510224785,0.0,0.0,0.0,0.0,0.0
44.77,0.0,0.0,0.0,499.2066540052799,0.0,0.0,0.4867914216458759,0.0,0.0,0.0,0.0,0.0
44.775,0.0,0.0,0.0,501.03671610720517,0.0,0.0,0.4915951245238649,0.0,0.0,0.0,0.0,0.0
44.78,0.0,0.0,0.0,501.3262162777627,0.0,0.0,0.4986625057859983,0.0,0.0,0.0,0.0,0.0
44.785000000000004,0.0,0.0,0.0,501.2936028272401,0.0,0.0,0.48260154621014467,0.0,0.0,0.0,0.0,0.0
44.79,0.0,0.0,0.0,501.33511338609003,0.0,0.0,0.513408538249242,0.0,0.0,0.0,0.0,0.0
44.795,0.0,0.0,0.0,500.65610969546407,0.0,0.0,0.4956280564147499,0.0,0.0,0.0,0.0,0.0
44.800000000000004,0.0,0.0,0.0,501.085338564461,0.0,0.0,0.4962904654592109,0.0,0.0,0.0,0.0,0.0
44.805,0.0,0.0,0.0,502.0529885939285,0.0,0.0,0.4953651472049678,0.0,0.0,0.0,0.0,0.0
44.81,0.0,0.0,0.0,501.450428177834,0.0,0.0,0.49817563831896594,0.0,0.0,0.0,0.0,0.0
44.815,0.0,0.0,0.0,501.28404077934243,0.0,0.0,0.5109550332114432,0.0,0.0,0.0,0.0,0.0
44.82,0.0,0.0,0.0,500.80289860257477,0.0,0.0,0.4974035291636742,0.0,0.0,0.0,0.0,0.0
44.825,0.0,0.0,0.0,501.8251932590382,0.0,0.0,0.49965505182468034,0.0,0.0,0.0,0.0,0.0
44.83,0.0,0.0,0.0,502.3339514409522,0.0,0.0,0.49776329650818807,0.0,0.0,0.0,0.0,0.0
